StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,RelevantID_First Click,RelevantID_Last Click,RelevantID_Page Submit,RelevantID_Click Count,Consent 1,Q1,Q2,Q3,Q4,Q5,Q6_1,Q7,Q8,Q9_1,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q11,Q12,DV1A,DV1B,DV1C,DV1D,DV2,DV3,Q16_1,Q16_2,Q16_3,Q17_1,Q17_2,Q18_1,Q18_2,Q18_3,Q19,Q20_1,Q21,Q22,Q23,SC0,opp,Q_TotalDuration,rid,RISN,V,transaction_id,expected_loi,expected_ir,gc,term,SVID,PS,Q_BallotBoxStuffing,Q_CHL,age,LS,ClientDuration,gender,age_group,university_education,weight_poststratify,count,sample_proportion,source.x,Freq,population_proportion,source.y,weight_manually_calculated
01/04/2024 11:58,01/04/2024 12:04,IP Address,100,354,TRUE,01/04/2024 12:04,R_1CzSPci0LIglv5T,anonymous,EN,1,NA,0,0,NA,0,0,1.767,0,Подтверждаю,33,Нижегородская область,В городе более 1 млн. жителей (кроме Москвы и Санкт-Петербурга),Женский,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",83,Да,Постоянно,Совершенно согласны,Телевидение,Социальные сети и мессенджеры,NA,NA,Радио,Узнаю новости от родственников и знакомых,NA,NA,NA,Одобряю,"Подчиняться закону во всех случаях, без исключений",NA,NA,Полностью контролирует политическую ситуацию,NA,Подавляющее большинство,Скорее контролирует элиты,Полностью соблюдаются,Полностью соблюдаются,Полностью соблюдаются,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,5 Голосование влияет на ситуацию в стране,Очень вероятна,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна","Стало немного хуже, чем раньше","Стало немного хуже, чем раньше",88,Qual0196-1602Russia,354,NA,NA,FALSE,74yat3k8h75sFOX7AWw1DI,5,0.75,1,NA,24281424,809,NA,anonymous,25-34,NA,354,Woman,25-34,BA-,70681.87912087912,91,0.0558282208588957,March Survey,6432051,0.053839782765565156,Census 2020,0.9643829220645188
01/04/2024 12:00,01/04/2024 12:05,IP Address,100,311,TRUE,01/04/2024 12:05,R_277rvCcRu6Bhpap,anonymous,EN,1,NA,0,0,NA,0,0,1.296,0,Подтверждаю,61,Москва,Москва,Женский,Высшее образование (бакалавриат / специалитет),86,Нет,Иногда,Совершенно согласны,Телевидение,NA,NA,NA,NA,NA,NA,NA,NA,Одобряю,"Подчиняться закону во всех случаях, без исключений",Полностью контролирует политическую ситуацию,NA,NA,NA,Подавляющее большинство,Полностью контролирует элиты,Полностью соблюдаются,Полностью соблюдаются,Полностью соблюдаются,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,5 Голосование влияет на ситуацию в стране,Затрудняюсь ответить,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит",Практически ничего не изменилось,"Стало значительно лучше, чем раньше",78,Qual0196-1602Russia,311,NA,NA,FALSE,7lwI21c4hOxrs3SIzNKY49,5,0.75,1,NA,24281424,809,NA,anonymous,55+,NA,311,Woman,55-64,BA+,32107.58904109589,73,0.04478527607361963,March Survey,2343854,0.01961933918033314,Census 2020,0.4380756556704523
01/04/2024 11:58,01/04/2024 12:05,IP Address,100,380,TRUE,01/04/2024 12:05,R_23ljM4kVqAoNNq6,anonymous,EN,0.899999976,NA,0,0,NA,0,0,1.454,0,Подтверждаю,51,Краснодарский край,В городе / поселке / селе 100 тыс. и менее жителей,Женский,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",NA,Нет,Не слежу,"В чем-то согласны, в чем-то нет",NA,NA,NA,NA,NA,Узнаю новости от родственников и знакомых,NA,NA,NA,Не одобряю,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",NA,NA,Полностью контролирует политическую ситуацию,NA,Незначительное меньшинство,Полностью контролирует элиты,Скорее не соблюдаются,Полностью не соблюдаются,Скорее не соблюдаются,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,1 Голосование не влияет на ситуацию в стране,Затрудняюсь ответить,Денег хватает только на самое необходимое ,Практически ничего не изменилось,Практически ничего не изменилось,64,Qual0196-1602Russia,380,NA,NA,FALSE,15yZs3Uw8KPEeisnrrPf24,5,0.75,1,NA,24281424,809,NA,anonymous,45-54,NA,380,Woman,45-54,BA-,137495.72222222222,54,0.033128834355828224,March Survey,7424769,0.062149375066289494,Census 2020,1.875990395519479
01/04/2024 12:00,01/04/2024 12:05,IP Address,100,318,TRUE,01/04/2024 12:05,R_2D5DnjApzZ8zkhw,anonymous,EN,0.699999988,NA,0,0,NA,0,0,1.126,0,Подтверждаю,34,Свердловская область,В городе 250-500 тыс. жителей,Женский,Высшее образование (бакалавриат / специалитет),80,Затрудняюсь ответить,Очень редко,Совершенно согласны,Телевидение,Социальные сети и мессенджеры,NA,NA,NA,NA,NA,NA,NA,Отказ от ответа,"Подчиняться закону во всех случаях, без исключений",NA,NA,NA,Отказ от ответа,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,3,Вполне вероятна,"На повседневные расходы денег достаточно, но уже покупка одежды представляет для Вас трудности","Стало значительно хуже, чем раньше","Стало немного хуже, чем раньше",190,Qual0196-1602Russia,318,NA,NA,FALSE,6TVQitT9fkhStknY3ra2R2,5,0.75,1,NA,24281424,809,NA,anonymous,25-34,NA,318,Woman,25-34,BA+,22508.793939393938,165,0.10122699386503067,March Survey,3713951,0.03108779999442689,Census 2020,0.30710978176312625
01/04/2024 12:01,01/04/2024 12:05,IP Address,100,223,TRUE,01/04/2024 12:05,R_2jTX9M0BLgSRBey,anonymous,EN,0.899999976,NA,NA,NA,NA,0,0,1.117,0,Подтверждаю,33,Кировская область,В городе 500 тыс.-1 млн. жителей,Женский,Высшее образование (бакалавриат / специалитет),83,Да,Иногда,Совершенно согласны,Телевидение,Социальные сети и мессенджеры,Газеты и журналы (в т.ч. их электронные версии),Интернет-ресурсы,NA,Узнаю новости от родственников и знакомых,NA,NA,NA,Одобряю,"Подчиняться закону во всех случаях, без исключений",NA,Скорее контролирует политическую ситуацию,NA,NA,Подавляющее большинство,Затрудняюсь ответить,Полностью соблюдаются,Скорее соблюдаются,Скорее соблюдаются,Скорее не оправдано,Полностью не оправдано,Совершенно оправданно,Скорее не оправдано,Скорее не оправдано,5 Голосование влияет на ситуацию в стране,Вполне вероятна,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна","Стало немного хуже, чем раньше","Стало немного лучше, чем раньше",77,Qual0196-1602Russia,223,NA,NA,FALSE,25RG9EwIryzSKXzIydmXdP,5,0.75,1,NA,24281424,809,NA,anonymous,25-34,NA,223,Woman,25-34,BA+,22508.793939393938,165,0.10122699386503067,March Survey,3713951,0.03108779999442689,Census 2020,0.30710978176312625
01/04/2024 11:58,01/04/2024 12:05,IP Address,100,432,TRUE,01/04/2024 12:05,R_4eKLEBFfGvSfXM2,anonymous,EN,1,NA,0,0,NA,0,0,1.33,0,Подтверждаю,23,Республика Дагестан,Санкт-Петербург,Женский,Высшее образование (магистратура),91,Да,Иногда,Совершенно согласны,Телевидение,Социальные сети и мессенджеры,Газеты и журналы (в т.ч. их электронные версии),Интернет-ресурсы,Радио,Узнаю новости от родственников и знакомых,NA,NA,NA,Одобряю,"Подчиняться закону во всех случаях, без исключений",Полностью контролирует политическую ситуацию,NA,NA,NA,Большинство,Скорее контролирует элиты,Полностью соблюдаются,Полностью соблюдаются,Полностью соблюдаются,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,5 Голосование влияет на ситуацию в стране,Маловероятна,В настоящее время Вы можете практически ни в чем себе не отказывать,"Стало значительно лучше, чем раньше","Стало значительно лучше, чем раньше",77,Qual0196-1602Russia,432,NA,NA,FALSE,6EPSKl1yUNnGm96aVHXIMv,5,0.75,1,NA,24281424,809,NA,anonymous,18-24,NA,432,Woman,18-24,BA+,14616.139534883721,43,0.02638036809815951,March Survey,628494,0.005260838328157085,Census 2020,0.19942247616037323
01/04/2024 12:01,01/04/2024 12:05,IP Address,100,265,TRUE,01/04/2024 12:05,R_4YaCKAC4Kn9doDK,anonymous,EN,1,NA,0,0,NA,0,0,1.032,0,Подтверждаю,45,Москва,Москва,Женский,Высшее образование (бакалавриат / специалитет),83,Нет,Иногда,Совершенно согласны,Телевидение,Социальные сети и мессенджеры,NA,Интернет-ресурсы,NA,NA,NA,NA,NA,Одобряю,"Подчиняться закону во всех случаях, без исключений",NA,Полностью контролирует политическую ситуацию,NA,NA,Подавляющее большинство,Скорее контролирует элиты,Скорее соблюдаются,Скорее соблюдаются,Скорее соблюдаются,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,5 Голосование влияет на ситуацию в стране,Вполне вероятна,"Покупка машины не вызывает у Вас особых трудностей, однако покупка жилья Вам пока недоступна",Практически ничего не изменилось,Практически ничего не изменилось,84,Qual0196-1602Russia,265,NA,NA,FALSE,66tNIKHovDcreA2bxtZNmh,5,0.75,1,NA,24281424,809,NA,anonymous,45-54,NA,265,Woman,45-54,BA+,40538.633802816905,71,0.043558282208588955,March Survey,2878243,0.02409246721870031,Census 2020,0.553108754457486
01/04/2024 11:55,01/04/2024 12:06,IP Address,100,647,TRUE,01/04/2024 12:06,R_4Gv7ofins9YSZLz,anonymous,EN,0.899999976,NA,0,0,NA,0,0,1.254,0,Подтверждаю,60,Республика Татарстан (Татарстан),В городе более 1 млн. жителей (кроме Москвы и Санкт-Петербурга),Женский,Высшее образование (магистратура),87,Да,Иногда,Скорее согласны,Телевидение,Социальные сети и мессенджеры,NA,Интернет-ресурсы,NA,Узнаю новости от родственников и знакомых,NA,NA,NA,Одобряю,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",NA,NA,NA,Скорее контролирует политическую ситуацию,"Многие, но не большинство",Затрудняюсь ответить,Скорее соблюдаются,Затрудняюсь ответить,Скорее не соблюдаются,Скорее не оправдано,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,4,Очень вероятна,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит","Стало немного хуже, чем раньше","Стало немного лучше, чем раньше",115,Qual0196-1602Russia,647,NA,NA,FALSE,3nRQ5r3YY3iI1De0aLkqCp,5,0.75,1,NA,24281424,809,NA,anonymous,55+,NA,647,Woman,55-64,BA+,32107.58904109589,73,0.04478527607361963,March Survey,2343854,0.01961933918033314,Census 2020,0.4380756556704523
01/04/2024 12:01,01/04/2024 12:06,IP Address,100,293,TRUE,01/04/2024 12:06,R_2wRn6kkp3DZKyKX,anonymous,EN,0.899999976,NA,0,0,NA,0,0,1.113,0,Подтверждаю,32,Москва,Москва,Женский,Высшее образование (бакалавриат / специалитет),84,Нет,Иногда,Скорее согласны,NA,Социальные сети и мессенджеры,NA,Интернет-ресурсы,NA,Узнаю новости от родственников и знакомых,NA,NA,NA,Не одобряю,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",NA,Скорее контролирует политическую ситуацию,NA,NA,"Многие, но не большинство",Скорее контролирует элиты,Скорее не соблюдаются,Полностью не соблюдаются,Полностью не соблюдаются,Полностью не оправдано,Полностью не оправдано,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,2,Маловероятна,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна",Практически ничего не изменилось,"Стало немного лучше, чем раньше",90,Qual0196-1602Russia,293,NA,NA,FALSE,1RFPWY01q7xkyrr7OZBUGw,5,0.75,1,NA,24281424,809,NA,anonymous,25-34,NA,293,Woman,25-34,BA+,22508.793939393938,165,0.10122699386503067,March Survey,3713951,0.03108779999442689,Census 2020,0.30710978176312625
01/04/2024 11:59,01/04/2024 12:06,IP Address,100,431,TRUE,01/04/2024 12:06,R_7q9i2YONuPLxkhA,anonymous,EN,1,NA,0,0,NA,0,0,1.02,0,Подтверждаю,33,Кемеровская область,В городе 250-500 тыс. жителей,Женский,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",71,Нет,Очень редко,Скорее согласны,NA,Социальные сети и мессенджеры,NA,Интернет-ресурсы,NA,NA,NA,NA,NA,Одобряю,"Подчиняться закону во всех случаях, без исключений",NA,NA,Полностью контролирует политическую ситуацию,NA,"Многие, но не большинство",Полностью контролирует элиты,Скорее соблюдаются,Скорее соблюдаются,Скорее соблюдаются,Скорее не оправдано,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,5 Голосование влияет на ситуацию в стране,Затрудняюсь ответить,В настоящее время Вы можете практически ни в чем себе не отказывать,"Стало немного лучше, чем раньше","Стало немного лучше, чем раньше",67,Qual0196-1602Russia,431,NA,NA,FALSE,3Q7fkOSN9ub6URLn9aDNK0,5,0.75,1,NA,24281424,809,NA,anonymous,25-34,NA,431,Woman,25-34,BA-,70681.87912087912,91,0.0558282208588957,March Survey,6432051,0.053839782765565156,Census 2020,0.9643829220645188
01/04/2024 12:02,01/04/2024 12:07,IP Address,100,295,TRUE,01/04/2024 12:07,R_47llfDOnHNIKZ7l,anonymous,EN,1,NA,0,0,NA,0,0,1.094,0,Подтверждаю,44,Пермский край,В городе более 1 млн. жителей (кроме Москвы и Санкт-Петербурга),Женский,Высшее образование (бакалавриат / специалитет),82,Затрудняюсь ответить,Не слежу,Совершенно согласны,NA,NA,NA,NA,NA,NA,Не слежу за новостями,NA,NA,Одобряю,Затрудняюсь ответить,Затрудняюсь ответить,NA,NA,NA,Подавляющее большинство,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит","Стало значительно лучше, чем раньше",Затрудняюсь ответить,286,Qual0196-1602Russia,295,NA,NA,FALSE,57cIK44PHL5Lu1umB8WwsN,5,0.75,1,NA,24281424,809,NA,anonymous,35-44,NA,295,Woman,35-44,BA+,39242.69642857143,112,0.0687116564417178,March Survey,4395182,0.036790075839747256,Census 2020,0.5354269965963216
01/04/2024 12:02,01/04/2024 12:07,IP Address,100,262,TRUE,01/04/2024 12:07,R_4Ra5ea4rJyncMur,anonymous,EN,1,NA,0,0,NA,0,0,1.089,0,Подтверждаю,34,Свердловская область,В городе более 1 млн. жителей (кроме Москвы и Санкт-Петербурга),Женский,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",90,Да,Очень редко,Совершенно согласны,NA,Социальные сети и мессенджеры,NA,NA,NA,Узнаю новости от родственников и знакомых,NA,NA,NA,Одобряю,"Подчиняться закону во всех случаях, без исключений",NA,NA,NA,Полностью контролирует политическую ситуацию,Подавляющее большинство,Скорее контролирует элиты,Полностью соблюдаются,Скорее соблюдаются,Скорее соблюдаются,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,3,Невероятна,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит","Стало немного лучше, чем раньше","Стало немного хуже, чем раньше",102,Qual0196-1602Russia,262,NA,NA,FALSE,333yqqJpDIR90LMr2Luhgy,5,0.75,1,NA,24281424,809,NA,anonymous,25-34,NA,262,Woman,25-34,BA-,70681.87912087912,91,0.0558282208588957,March Survey,6432051,0.053839782765565156,Census 2020,0.9643829220645188
01/04/2024 11:58,01/04/2024 12:07,IP Address,100,558,TRUE,01/04/2024 12:07,R_4JCKnZ4sDcMxuEC,anonymous,EN,1,NA,0,0,NA,0,0,1.224,0,Подтверждаю,37,Тверская область,В городе 250-500 тыс. жителей,Женский,Высшее образование (бакалавриат / специалитет),87,Нет,Постоянно,Совершенно согласны,Телевидение,Социальные сети и мессенджеры,NA,Интернет-ресурсы,NA,Узнаю новости от родственников и знакомых,NA,NA,NA,Одобряю,Затрудняюсь ответить,NA,NA,Скорее контролирует политическую ситуацию,NA,Большинство,Скорее контролирует элиты,Скорее соблюдаются,Скорее не соблюдаются,Скорее соблюдаются,Затрудняюсь ответить,Совершенно оправданно,Затрудняюсь ответить,Затрудняюсь ответить,Совершенно оправданно,4,Вполне вероятна,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна","Стало немного лучше, чем раньше",Практически ничего не изменилось,210,Qual0196-1602Russia,558,NA,NA,FALSE,5VFwSYss4AI5LSujxgRlir,5,0.75,1,NA,24281424,809,NA,anonymous,35-44,NA,558,Woman,35-44,BA+,39242.69642857143,112,0.0687116564417178,March Survey,4395182,0.036790075839747256,Census 2020,0.5354269965963216
01/04/2024 12:02,01/04/2024 12:07,IP Address,100,278,TRUE,01/04/2024 12:07,R_4g6XhtyNfzfIqGe,anonymous,EN,0.899999976,NA,0,0,NA,0,0,1.191,0,Подтверждаю,27,Воронежская область,В городе более 1 млн. жителей (кроме Москвы и Санкт-Петербурга),Женский,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",100,Да,Не слежу,Совершенно согласны,Телевидение,NA,NA,NA,NA,NA,NA,NA,NA,Одобряю,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",NA,NA,NA,Полностью контролирует политическую ситуацию,Подавляющее большинство,Затрудняюсь ответить,Полностью соблюдаются,Полностью соблюдаются,Полностью соблюдаются,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,5 Голосование влияет на ситуацию в стране,Затрудняюсь ответить,В настоящее время Вы можете практически ни в чем себе не отказывать,"Стало значительно лучше, чем раньше","Стало значительно лучше, чем раньше",55,Qual0196-1602Russia,278,NA,NA,FALSE,2uNk8stMMs2OGLtjxH5JRe,5,0.75,1,NA,24281424,809,NA,anonymous,25-34,NA,278,Woman,25-34,BA-,70681.87912087912,91,0.0558282208588957,March Survey,6432051,0.053839782765565156,Census 2020,0.9643829220645188
01/04/2024 12:01,01/04/2024 12:07,IP Address,100,378,TRUE,01/04/2024 12:07,R_2EPSqXMEuLHQGX5,anonymous,EN,1,NA,0,0,NA,0,0,1.197,0,Подтверждаю,60,Санкт-Петербург,Санкт-Петербург,Женский,Высшее образование (магистратура),78,Отказ от ответа,Постоянно,Совершенно согласны,Телевидение,Социальные сети и мессенджеры,NA,Интернет-ресурсы,NA,NA,NA,NA,NA,Одобряю,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",NA,NA,NA,Скорее контролирует политическую ситуацию,Подавляющее большинство,Скорее контролирует элиты,Скорее не соблюдаются,Скорее соблюдаются,Скорее соблюдаются,Скорее не оправдано,Совершенно оправданно,Скорее не оправдано,Совершенно оправданно,Совершенно оправданно,5 Голосование влияет на ситуацию в стране,Очень вероятна,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна","Стало немного хуже, чем раньше","Стало немного лучше, чем раньше",101,Qual0196-1602Russia,378,NA,NA,FALSE,6hqbD6l46wsSHT0RwxVnH6,5,0.75,1,NA,24281424,809,NA,anonymous,55+,NA,378,Woman,55-64,BA+,32107.58904109589,73,0.04478527607361963,March Survey,2343854,0.01961933918033314,Census 2020,0.4380756556704523
01/04/2024 12:03,01/04/2024 12:08,IP Address,100,276,TRUE,01/04/2024 12:08,R_1zvvPeMtPY7xmJr,anonymous,EN,0.899999976,NA,0,0,NA,0,0,1.448,0,Подтверждаю,24,Московская область,В городе 100-250 тыс. жителей,Женский,"Законченное среднее образование (школа, лицей, гимназия)",88,Нет,Очень редко,Совершенно согласны,NA,Социальные сети и мессенджеры,NA,Интернет-ресурсы,NA,NA,NA,NA,NA,Одобряю,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",NA,Полностью контролирует политическую ситуацию,NA,NA,Подавляющее большинство,Скорее не контролирует элиты,Скорее соблюдаются,Полностью соблюдаются,Полностью соблюдаются,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,5 Голосование влияет на ситуацию в стране,Вполне вероятна,"На повседневные расходы денег достаточно, но уже покупка одежды представляет для Вас трудности","Стало немного хуже, чем раньше","Стало немного хуже, чем раньше",72,Qual0196-1602Russia,276,NA,NA,FALSE,42wL6d6VsIQbKtepNF8iKZ,5,0.75,1,NA,24281424,809,NA,anonymous,18-24,NA,276,Woman,18-24,BA-,62838.68493150684,73,0.04478527607361963,March Survey,4587224,0.0383975723539796,Census 2020,0.8573704511915994
01/04/2024 12:01,01/04/2024 12:08,IP Address,100,427,TRUE,01/04/2024 12:08,R_3DLIsP5TFAiQlE4,anonymous,EN,0.800000012,NA,0,0,NA,0,0,1.528,0,Подтверждаю,34,Вологодская область,В городе 500 тыс.-1 млн. жителей,Женский,Высшее образование (бакалавриат / специалитет),93,Да,Постоянно,Совершенно согласны,Телевидение,NA,Газеты и журналы (в т.ч. их электронные версии),Интернет-ресурсы,Радио,NA,NA,NA,NA,Одобряю,"Подчиняться закону во всех случаях, без исключений",NA,NA,Полностью контролирует политическую ситуацию,NA,Подавляющее большинство,Скорее контролирует элиты,Полностью соблюдаются,Полностью соблюдаются,Полностью соблюдаются,Совершенно оправданно,Совершенно оправданно,Скорее не оправдано,Совершенно оправданно,Совершенно оправданно,5 Голосование влияет на ситуацию в стране,Невероятна,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна","Стало немного лучше, чем раньше","Стало значительно лучше, чем раньше",60,Qual0196-1602Russia,427,NA,NA,FALSE,7krQB9iRIercghNg4rhUhQ,5,0.75,1,NA,24281424,809,NA,anonymous,25-34,NA,427,Woman,25-34,BA+,22508.793939393938,165,0.10122699386503067,March Survey,3713951,0.03108779999442689,Census 2020,0.30710978176312625
01/04/2024 12:00,01/04/2024 12:08,IP Address,100,473,TRUE,01/04/2024 12:08,R_73BxhEgx1tcgkJ0,anonymous,EN,0.899999976,NA,0,0,NA,0,0,1.416,0,Подтверждаю,43,Пермский край,В городе 250-500 тыс. жителей,Женский,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",NA,Отказ от ответа,Затрудняюсь ответить,Затрудняюсь ответить,NA,NA,NA,NA,NA,NA,Не слежу за новостями,NA,NA,Затрудняюсь ответить,"Подчиняться закону во всех случаях, без исключений",NA,NA,NA,Полностью контролирует политическую ситуацию,Большинство,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,"На повседневные расходы денег достаточно, но уже покупка одежды представляет для Вас трудности","Стало немного лучше, чем раньше",Практически ничего не изменилось,371,Qual0196-1602Russia,473,NA,NA,FALSE,0yESs5mbnGudFlNRj76eU4,5,0.75,1,NA,24281424,809,NA,anonymous,35-44,NA,473,Woman,35-44,BA-,135884.6393442623,61,0.03742331288343558,March Survey,8288963,0.06938315123306815,Census 2020,1.85400879524428
01/04/2024 12:03,01/04/2024 12:08,IP Address,100,287,TRUE,01/04/2024 12:08,R_2kYT2uVIo1NDYCd,anonymous,EN,1,NA,0,0,NA,0,0,1.012,0,Подтверждаю,18,Вологодская область,В городе / поселке / селе 100 тыс. и менее жителей,Женский,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",86,Да,Постоянно,Совершенно согласны,Телевидение,Социальные сети и мессенджеры,NA,Интернет-ресурсы,NA,Узнаю новости от родственников и знакомых,NA,NA,NA,Одобряю,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",NA,Скорее контролирует политическую ситуацию,NA,NA,Большинство,Скорее контролирует элиты,Скорее соблюдаются,Скорее соблюдаются,Скорее не соблюдаются,Полностью не оправдано,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,5 Голосование влияет на ситуацию в стране,Вполне вероятна,"На повседневные расходы денег достаточно, но уже покупка одежды представляет для Вас трудности","Стало немного лучше, чем раньше",Практически ничего не изменилось,52,Qual0196-1602Russia,287,NA,NA,FALSE,49DcwmEllk7RSQliusxY1B,5,0.75,1,NA,24281424,809,NA,anonymous,18-24,NA,287,Woman,18-24,BA-,62838.68493150684,73,0.04478527607361963,March Survey,4587224,0.0383975723539796,Census 2020,0.8573704511915994
01/04/2024 12:01,01/04/2024 12:08,IP Address,100,434,TRUE,01/04/2024 12:08,R_2bcgq5XymJAFkGJ,anonymous,EN,1,NA,0,0,NA,0,0,1.735,0,Подтверждаю,41,Краснодарский край,В городе 500 тыс.-1 млн. жителей,Женский,Высшее образование (бакалавриат / специалитет),70,Да,Иногда,Скорее согласны,NA,Социальные сети и мессенджеры,NA,Интернет-ресурсы,NA,Узнаю новости от родственников и знакомых,NA,NA,NA,Одобряю,"Подчиняться закону во всех случаях, без исключений",Скорее контролирует политическую ситуацию,NA,NA,NA,"Многие, но не большинство",Скорее контролирует элиты,Полностью соблюдаются,Скорее соблюдаются,Полностью соблюдаются,Затрудняюсь ответить,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,5 Голосование влияет на ситуацию в стране,Маловероятна,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит",Практически ничего не изменилось,Практически ничего не изменилось,74,Qual0196-1602Russia,434,NA,NA,FALSE,0SR9NE5XN7yCCzHg8UaqsZ,5,0.75,1,NA,24281424,809,NA,anonymous,35-44,NA,434,Woman,35-44,BA+,39242.69642857143,112,0.0687116564417178,March Survey,4395182,0.036790075839747256,Census 2020,0.5354269965963216
